id,name,room_type,bed_type,bed,bedrooms,bathrooms,host_id,host_name,street,country,latitude,longitude,price,number_of_reviews,minimum_nights,availability_365
31941328,Olympic Port apartments,Entire home/apt,Real Bed,,6,4.0,5729069,Rosa,"Barcelona, Catalunya, Spain",Spain,41.38937,2.19708,600.00,1,3,356
31947832,Room with private bathroom.,Private room,Real Bed,,1,1.0,43725139,Mikel,"Barcelona, Catalunya, Spain",Spain,41.40639,2.16813,55.00,0,2,348
31951146,Kactus Hotel & Service Apartment Type 3,Private room,Real Bed,,1,1.0,39989776,Jaehwan,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32736,114.16118,447.00,5,1,86
31951390,Kactus Hotel & Service Apartment Type 4,Private room,Real Bed,,1,1.0,39989776,Jaehwan,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32639,114.16036,447.00,10,1,75
31951516,Centre of Barcelona Room in penthouse with terrace,Private room,Real Bed,,1,1.0,2039014,Neil,"Barcelona, CT, Spain",Spain,41.39197,2.17172,120.00,1,4,207
31960105,"Depto. en Copacabana, wifi, una cuadra de la playa",Entire home/apt,Real Bed,,2,1.0,116991449,Su&Rosa,"Rio de Janeiro, RJ, Brazil",Brazil,-22.965736374477085,-43.18034743148759,1119.00,0,5,179
31963125,Wheelchair Accessible Private Room,Private room,Real Bed,,1,1.5,239658918,Paul,"Colyton, NSW, Australia",Australia,-33.78762,150.80185,119.00,0,2,365
31970788,Triple Room (Private Bathroom) 3 人套房,Private room,Real Bed,,1,1.0,30098437,Dragon Hostel,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32028,114.17043,440.00,0,1,359
31972844,180 Degree Bosphorus View Apt with Balconies,Entire home/apt,Real Bed,,3,2.0,1542021,İlhan,"Istanbul, Turkey",Turkey,41.03375,28.99228,1698.00,0,1,253
31974220,Roomlord Single Capsule 7B - Mixed,Shared room,Real Bed,,1,1.0,237936129,Roomlord - Capsule Hotel 旅房 - 膠囊酒店,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30188,114.17453,526.00,0,1,336
31981770,Beautiful apartment froint to the beach with pool,Entire home/apt,Real Bed,,3,2.0,207381943,Joaquim,"Porto, Porto, Portugal",Portugal,41.33845,-8.7396,79.00,0,2,84
31984148,Copacabana Apartment Near Beach and Subway,Entire home/apt,Real Bed,,1,1.0,8970954,Claudio,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.977490594170355,-43.191698939340746,149.00,0,3,355
31984651,Vem pro Flamengo!,Private room,Real Bed,,1,1.0,98286732,Rhayssa,"Flamengo, Rio de Janeiro, Brazil",Brazil,-22.937471050205005,-43.174561567332894,71.00,0,2,349
31989710,Awesome house in the west side of Rio de Janeiro,Entire home/apt,Real Bed,,4,3.0,135396948,Adriana,"Barra de Guaratiba, Rio de Janeiro, Brazil",Brazil,-23.064334319655416,-43.567711135204846,392.00,0,2,90
31995384,尖沙咀·【summer 】獨立舒適雙人房·近紅磡體育館和美麗華·The one·樓下韓食街,Private room,Real Bed,,0,1.0,168079683,Todd,"尖沙咀, 九龍, Hong Kong",Hong Kong,22.29923,114.17949,581.00,1,1,158
3200122,"Bright, Clean, Quiet, Modern",Private room,Real Bed,,1,1.0,16217332,Marcia,"Honolulu, HI, United States",United States,21.29851,-157.79174,65.00,55,5,260
3200487,,Private room,Real Bed,,1,2.0,11554929,Adriana,"Rio, Rio de Janeiro, Brazil",Brazil,-22.918042755925818,-43.19621497828868,250.00,0,1,365
32008291,Suíte privada,Private room,Real Bed,,1,1.0,239979107,Marina,"Vila Isabel, Rio de Janeiro, Brazil",Brazil,-22.915700918936974,-43.25423837247646,78.00,0,1,264
32008854,PRIVATE TERRACE *** 3 ROOM *** TAKSIM,Entire home/apt,Real Bed,,2,1.0,11628655,Ozde And Omer,"Beyoğlu, İstanbul, Turkey",Turkey,41.0344,28.98759,448.00,2,3,297
3201230,Copacabana - Beautiful Small Place,Entire home/apt,Real Bed,,1,1.0,15022056,RenataDiamante,"Rio, Rio de Janeiro, Brazil",Brazil,-22.983884115391255,-43.194110591711386,601.00,0,30,365
32014374,Classic French Villa with 4 Parkinks (7# Room),Private room,Real Bed,,1,1.0,232286931,Deng,"Montreal , Québec, Canada",Canada,45.52531,-73.64385,55.00,0,1,179
32023628,地鐵上蓋單間短租,Private room,Real Bed,,2,1.0,239701788,Ivy,"Tsuen Shek Shan, Kowloon, Hong Kong",Hong Kong,22.33709,114.20626,243.00,1,1,39
32024517,Welcome to my sweet home!!,Entire home/apt,Real Bed,,1,1.0,113625018,Shirely,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32224,114.1697,353.00,1,3,51
32025949,The Main St-Laurent by Liv MTL - 307,Entire home/apt,Real Bed,,2,1.0,73995257,Liv MTL,"Montréal, QC, Canada",Canada,45.51503,-73.57141,199.00,0,2,365
32028943,Family Apartment with Balcony in Gracia - 1821,Entire home/apt,Real Bed,,3,1.0,238724735,BBarcelona Apartments,"Barcelona, Catalunya, Spain",Spain,41.4073,2.15168,200.00,0,3,224
32030782,Bolhão 424 · Brand New apt @CityCenter - AC+washer,Entire home/apt,Real Bed,,2,1.0,101838501,Porto City Hosts,"Porto, Porto, Portugal",Portugal,41.15055,-8.60461,54.00,0,2,311
32037744,Ideal apartment for families. With gorgeous views,Entire home/apt,Real Bed,,3,1.0,138009034,Fernando,"Barcelona, Catalunya, Spain",Spain,41.43322,2.15006,40.00,0,31,320
32040085,Pardal Apartment by JC,Entire home/apt,Real Bed,,6,2.5,240218362,José Manuel,"Porto, Porto, Portugal",Portugal,41.15322,-8.60653,209.00,0,2,327
320446,SUITE 2: Next2 SouthPacificHotel,Private room,Real Bed,,1,1.0,1375696,C S,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27599,114.17976,1005.00,15,1,50
32054255,"Bosphorusbridge view, high ceiling,balcony  12sq",Entire home/apt,Real Bed,,0,1.0,93356742,Ebru,"Beyoğlu, İstanbul, Turkey",Turkey,41.03092,28.98694,248.00,0,4,177
32074640,Quiet and clean apartment.,Private room,Real Bed,,1,1.0,57708968,Marlize,"Brighton-Le-Sands, NSW, Australia",Australia,-33.9577,151.15599,43.00,0,5,0
32082784,CHAMBRE NON FUMEUR AVEC SA CLÉ (FEMALE ONLY),Private room,Real Bed,,1,1.0,240610820,Marie,"Montréal, Québec, Canada",Canada,45.49398,-73.62691,35.00,1,2,39
32087839,香港傳統唐樓@時尚空間 RA 房大雙人床,Private room,Real Bed,,1,1.0,165096363,Phy,"佐敦, 九龍, Hong Kong",Hong Kong,22.30776,114.16934,283.00,0,28,106
3208863,Apartamento Novo - Barra da Tijuca,Entire home/apt,Real Bed,,2,1.0,12844936,Fabio Tadeu,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.967728541258357,-43.39617818638937,798.00,3,4,350
32092400,"Modern & Cozy 2BR apartment@ Nathan Road, 5-6 pax",Entire home/apt,Real Bed,,2,1.5,240526225,Danish,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31342,114.17021,801.00,1,1,28
32092426,Splendid uptown suites at Times Square!銅鑼灣舒適大房,Entire home/apt,Real Bed,,2,1.0,30703209,Simon,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27705,114.18218,1052.00,1,2,44
32096193,Amazing vintage art Work space in old city center,Private room,Real Bed,,1,2.0,96925856,Josie,"Barcelona, Catalunya, Spain",Spain,41.38497,2.17991,180.00,0,32,365
32099175,Melhor lugar para aproveitar o Rio!!! Sol e Mar!!,Entire home/apt,Real Bed,,2,2.0,240779358,Cristiane,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.986312099814512,-43.19026723485284,392.00,0,3,72
32099571,"A hidden gem, 8 min from Causeway Bay",Entire home/apt,Real Bed,,1,1.0,240783062,Amanda,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27229,114.18328,502.00,2,1,76
32100680,Cozy Apartment by the BEACH! Perfect Holidays!,Entire home/apt,Real Bed,,1,1.0,223474714,Pedro,"Vila do Conde, Porto, Portugal",Portugal,41.35131,-8.75175,50.00,0,4,226
32101468,Well-designed cozy home in the heart of city,Private room,Real Bed,,1,1.0,15632233,Eylem,"Beyoğlu, İstanbul, Turkey",Turkey,41.03183,28.9859,148.00,0,1,126
3210248,The best point at Barra da Tijuca!,Entire home/apt,Real Bed,,1,1.0,7578952,Bruno,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-23.003354541765756,-43.32724684631953,108.00,23,2,174
32102597,2#Double Suite with bathroom A/C,Private room,Real Bed,,1,1.0,150795362,Cristina And Lorenzo,"Barcelona, Catalunya, Spain",Spain,41.38359,2.1848,50.00,9,1,208
32103922,Vizinhando 2,Private room,Real Bed,,0,1.0,153578004,Juliana,"Rio de Janeiro , Rio de Janeiro, Brazil",Brazil,-22.898493891099466,-43.240942939170125,75.00,0,1,162
32104281,Amazing&Cozy 2BDR!Step to JULEP!Convenient transit,Entire home/apt,Real Bed,,2,1.0,205274073,William,"Montréal, Québec, Canada",Canada,45.50325,-73.6746,75.00,3,2,296
32104830,"Sagrada Familia Church, Barcelona",Entire home/apt,Real Bed,,3,2.0,36113926,Chela,"Barcelona, CT, Spain",Spain,41.41044,2.17854,98.00,1,1,107
32106134,007 Residence (13) - Enjoy the great open view,Entire home/apt,Real Bed,,1,1.0,36410020,Elma,"Beşiktaş, İstanbul, Turkey",Turkey,41.05594,29.00222,169.00,0,1,194
32110024,"Apto Deslumbrante vista , um aquário  de03 quartos",Entire home/apt,Real Bed,,3,2.0,48720390,Fariza,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.97184937684447,-43.18314519761167,2301.00,0,4,66
32112187,Rolls villa 勞斯花園,Private room,Real Bed,,1,1.0,203977330,Stephen,"Hong Kong, New Territories, Hong Kong",Hong Kong,22.42182,114.07642,2496.00,0,1,89
32131343,A 250m do Metrô (Sans Pena) - AP com 2 quartos,Entire home/apt,Real Bed,,2,1.0,40060260,Maneco ( Luis Manuel Jordão Elias),"Tijuca, Rio de Janeiro, Brazil",Brazil,-22.92706116427369,-43.231450171626776,131.00,0,7,172
32137606,Casa familiar para Carnaval. Próximo a tudo.,Entire home/apt,Real Bed,,1,2.0,168023555,Heloisa,"Santa Teresa, Rio de Janeiro, Brazil",Brazil,-22.91938531021508,-43.19190490176507,601.00,0,2,32
32159739,Copacabana 3 quartos SF,Entire home/apt,Real Bed,,3,1.5,4255118,Ricardo,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.982793034246036,-43.19515331594631,1201.00,0,7,75
32160778,Perfect Location! Suite Room 1 min from La Rambla,Private room,Real Bed,,1,1.0,240567676,Aldo,"Barcelona, Catalunya, Spain",Spain,41.37804,2.17498,80.00,1,1,269
32165831,Super Central Double Room & Free Breakfast (A),Private room,Real Bed,,1,2.0,240631090,Maria,"Barcelona, CT, Spain",Spain,41.38468,2.1621,25.00,0,1,100
32166129,× BARCELONA RAMBLAS PLAZA REAL ×,Entire home/apt,Real Bed,,1,1.0,127701734,Pe,"Barcelona, Catalunya, Spain",Spain,41.38016,2.1781,39.00,0,2,278
32174629,Enjoy TAKSIM and SULTANAHMET !.. (2),Entire home/apt,Real Bed,,1,1.0,1605466,Kerem,"Beyoğlu, İstanbul, Turkey",Turkey,41.03832,28.98162,316.00,2,1,346
3217583,Ultima Hora para Copa Alzirão,Entire home/apt,Real Bed,,2,2.0,16288086,Marcus,"Rio, Rio de Janeiro, Brazil",Brazil,-22.92243301881654,-43.22350821808652,601.00,0,1,0
32178403,Modern & Cosy 3BD in Ramblas *Balcony,Entire home/apt,Real Bed,,3,2.0,32037490,SweetInn,"Barcelona, Spain",Spain,41.37924,2.17803,120.00,2,2,276
321803,"Luxury in RIO, 420 m2 - Room 3",Private room,Real Bed,,1,1.0,1572599,Marilia,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.925010251668844,-43.19106890468637,933.00,0,2,365
32180516,Copacabana cobertura,Entire home/apt,Real Bed,,2,1.0,241453108,Paulo,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.968370827079838,-43.18821833384025,1499.00,0,5,6
32180649,Chambre dans Spa house,Private room,Real Bed,,2,1.0,1863423,Patrick,"Montréal, Québec, Canada",Canada,45.53258,-73.58543,60.00,0,1,330
32181448,"Quarto um mes disponivel, fevereiro ate o carnaval",Private room,Real Bed,,1,1.0,51406489,Samuel,"Centro, Rio de Janeiro, Brazil",Brazil,-22.9072681760141,-43.18672444219647,78.00,0,1,27
32189176,Cantinho aconchegante no Recreio <3,Entire home/apt,Real Bed,,2,2.0,241331072,Emanuelle,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Brazil,-23.02419318876795,-43.512240992686074,201.00,0,2,174
32189927,CENTRAL APARTMENT 1min to RAMBLAS,Entire home/apt,Real Bed,,2,1.0,241501039,Aida,"Barcelona, Catalunya, Spain",Spain,41.38539,2.16619,150.00,0,2,73
32195716,Free Parking! North Star Flats @ São João,Entire home/apt,Real Bed,,2,1.5,65558390,Maria Fernando,"Porto, Porto, Portugal",Portugal,41.1438,-8.60926,95.00,0,2,291
3220115,Large 1-bedroom in Brooklyn,Entire home/apt,Real Bed,,1,1.0,16306708,Melissa,"Brooklyn, NY, United States",United States,40.68331,-73.96568,115.00,6,7,0
3220673,"GORGEOUS 1B IN LEBLON , GREAT VIEWS",Entire home/apt,Real Bed,,1,1.0,16104112,Felipe,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.984207572947607,-43.216320091075,261.00,4,4,356
32208912,Barcelona - Urquinaona,Entire home/apt,Real Bed,,1,1.0,99038139,Suites4days,"Barcelona, Catalunya, Spain",Spain,41.39271,2.17797,300.00,0,5,29
32209739,"Quarto c/ Metro à porta, perto do centro do Porto",Private room,Real Bed,,2,1.0,40890096,Daniela,"Vila Nova de Gaia, Porto, Portugal",Portugal,41.13279,-8.60777,50.00,0,2,85
32214610,Apartamento Miami - Francelos  V.N. Gaia,Entire home/apt,Real Bed,,2,1.0,241735685,Jose,"Vila Nova de Gaia, Portugal",Portugal,41.08029,-8.64576,75.00,0,2,186
32224265,Ham Tim Village apartment & Rooftop near the beach,Entire home/apt,Real Bed,,1,1.0,1500929,Juan,"Hong Kong, Hong Kong",Hong Kong,22.23868,113.98262,769.00,0,3,30
32228569,Molton Design Studio Rooms,Private room,Real Bed,,2,2.0,241831716,Harun,"Beyoğlu, İstanbul, Turkey",Turkey,41.03344,28.991,169.00,0,1,365
32232797,Nezih bir ortam,Entire home/apt,Real Bed,,2,1.0,241866006,Hasan,"Üsküdar, İstanbul, Turkey",Turkey,41.07423,28.99161,148.00,0,1,364
32235219,"Comfortable Apartment, Next to Galata Tower",Entire home/apt,Real Bed,,1,1.0,30039175,Talha,"Istanbul, İstanbul, Turkey",Turkey,41.02771,28.9729,200.00,0,2,89
32235324,Habitacion cerca a la playa room by the beach,Private room,Real Bed,,1,1.5,228005924,Cris,"Barcelona, Catalunya, Spain",Spain,41.39212,2.19072,23.00,0,1,128
32236818,Lorikeet blue,Private room,Real Bed,,1,1.0,26373030,Rita,"Porto, Porto, Portugal",Portugal,41.14877,-8.60881,45.00,0,2,31
32237387,CİHANGİR MERKEZDE HARİKA APART DAİRELER,Entire home/apt,Real Bed,,1,1.0,241906790,Mehmet,"Beyoğlu, İstanbul, Turkey",Turkey,41.03526,28.98264,174.00,0,1,358
32242177,Rare 2 Bedroom + Loft Townhouse on the North Shore,Entire home/apt,Real Bed,,2,2.0,186952542,Jared,"Kahuku, HI, United States",United States,21.69965,-157.99193,341.00,0,3,272
32254820,"Pequeno loft, atė 03 pessoas  Copacabana,posto 06.",Entire home/apt,Real Bed,,1,1.0,48720390,Fariza,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.97988904527634,-43.191434232499844,601.00,0,4,359
32265418,In Oporto Center Apartment 2,Entire home/apt,Real Bed,,0,1.0,220514058,João,"Porto, Porto, Portugal",Portugal,41.1442,-8.60532,100.00,0,2,182
32268377,ARTISTIC ROOM 2 IN THE SQUARE SAINT LOUIS,Private room,Real Bed,,0,1.0,242132186,Stephan,"Montréal, Québec, Canada",Canada,45.51795,-73.57216,25.00,0,7,62
32275673,★ Bright Sydney CBD Studio Apt with Balcony 49★,Entire home/apt,Real Bed,,0,1.0,15193662,Danny,"Sydney, NSW, Australia",Australia,-33.87009,151.20403,161.00,0,1,63
32275681,罗湖/文锦渡口岸､地王万象城､东门商圈､黄贝岭地铁+1.8米大床+公寓式酒店+日租､月租､短租,Entire home/apt,Real Bed,,0,1.5,213928572,天熙高级商务公寓(深圳丹枫白露店),"Shenzhen Shi, Guangdong Sheng, China",China,22.54476,114.13901,699.00,0,1,365
32280408,Kai uli Beachfront Estate Laumilo,Entire home/apt,Real Bed,,5,5.5,225939596,Alan,"Waimanalo, HI, United States",United States,21.33685,-157.6991,1295.00,0,7,231
32281660,A little gem in the heart of Causeway Bay,Entire home/apt,Real Bed,,1,1.0,11407874,Cally,"Hong Kong, 香港島, Hong Kong",Hong Kong,22.27776,114.18272,848.00,0,3,194
32287835,HABITACION DOBLE DI,Private room,Real Bed,,1,2.0,242355430,Mark,"Barcelona, Catalunya, Spain",Spain,41.39844,2.17463,30.00,2,1,364
32297024,!Luxury Studio @Central  steps from Escalator,Entire home/apt,Real Bed,,0,1.0,242439335,Kyle,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28232,114.15195,950.00,2,3,15
32304461,2-2 Design apartment close to sagrada familia,Entire home/apt,Real Bed,,2,1.0,22076771,Luis,"Barcelona, Catalonia, Spain",Spain,41.41233,2.18216,42.00,0,31,281
32307429,Montreal downtown cando Bonaventure metro station,Entire home/apt,Real Bed,,1,1.0,80972215,Lihua,"Montréal, QC, Canada",Canada,45.48912,-73.56076,101.00,0,1,12
32308714,SUPER Central location!!! P3,Private room,Real Bed,,1,2.0,242522731,Cristinaa,"Barcelona, Catalunya, Spain",Spain,41.37754,2.16954,60.00,0,2,22
32309279,SUPER CENTRAL + BALCONY IN RAMBLAS !!!,Private room,Real Bed,,1,1.0,242531282,Cristina Y Arturo,"Barcelona, Catalunya, Spain",Spain,41.38243,2.17168,30.00,0,1,20
32312883,Plantation Home,Entire home/apt,Real Bed,,2,1.0,242573769,Gordon,"Paia, HI, United States",United States,20.91405,-156.37692,250.00,2,2,18
32320880,Habitación centro example,Private room,Real Bed,,1,1.0,191154364,Rodolfo,"Barcelona, CT, Spain",Spain,41.3829,2.15686,51.00,0,1,359
323213,Room in Ipanema at 600 m beach!,Private room,Real Bed,,1,1.0,1603013,Giane,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.98211845185002,-43.19839655849066,149.00,10,3,355
32327341,Charming room near Glories,Private room,Real Bed,,1,1.0,236738743,Ileana,"Barcelona, CT, Spain",Spain,41.40767,2.19404,100.00,0,7,89
32332063,MAX4ppl*Cozy apt*Quiet*Convenient *Safe,Entire home/apt,Real Bed,,0,1.0,12471084,Ping Ping,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30164,114.17482,777.00,1,1,198
32338059,2 Bedroom Ocean Front Condo in North Kaanapali - Sleeps 6 - Kaanapali Shores #160,Entire home/apt,Real Bed,,2,2.0,118578746,Mindy,"Lahaina, HI, United States",United States,20.95005,-156.68888,423.00,0,5,115
32338168,Modern One Bedroom Apartment in Eixample Area B142,Entire home/apt,Real Bed,,1,1.0,8130906,Arina,"Barcelona, Spain",Spain,41.38684,2.1529,197.00,0,1,239
32338747,"Relaxing, Spacious, Great Location In Waikiki!",Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28583,-157.8376,230.00,0,1,359
32338760,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28585,-157.83731,230.00,0,1,162
32338783,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28555,-157.83923,230.00,0,1,190
32338886,Awesome One-bedroom overlooking the Duke Kahnamoku Lagoon  A+++++,Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28361,-157.8373,287.00,0,1,259
32338915,"Ilikai 1 Bedroom Deluxe Harbor View, Minutes to the Beach!",Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28441,-157.83898,287.00,0,1,242
32339084,Prime Waikiki Location - Spacious Studio With Full Kitchen!,Entire home/apt,Real Bed,,1,1.0,74079684,Marina,"Honolulu, HI, United States",United States,21.28632,-157.83987,172.00,0,1,124
32340227,Private room in Plateau Montréal,Private room,Real Bed,,1,1.0,177411553,Alexander,"Montréal, Québec, Canada",Canada,45.52113,-73.57839,35.00,0,2,51
32341628,❤❤❤❤❤ FemaleOnly Laundry Coffee Pool Safe FunRelax,Shared room,Real Bed,,1,1.0,240872335,Maria E,"Honolulu, HI, United States",United States,21.29825,-157.66969,43.00,1,1,365
32343800,(M4),Entire home/apt,Real Bed,,1,1.0,199989585,Yvonne,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27637,114.17522,879.00,0,4,353
32351823,Hortes: Acogedor studio/apartamento en Poble Sec,Entire home/apt,Real Bed,,1,1.0,9478280,Pia Hankö,"Barcelona, Catalunya, Spain",Spain,41.37354,2.16757,32.00,0,32,61
32355490,Plateau Mont-Royal: Condo-Loft Well situated,Entire home/apt,Real Bed,,0,1.0,242932937,Heather,"Montréal, Québec, Canada",Canada,45.528,-73.58574,31.00,3,1,1
32361436,Private Master Room Close To Beach,Private room,Real Bed,,1,1.0,7081955,Anja,"Bondi Beach, NSW, Australia",Australia,-33.88746,151.26621,80.00,1,1,179
32362812,THE MOST CENTRAL LOCATION OF THE City! PL1,Private room,Real Bed,,1,2.0,242522731,Cristinaa,"Barcelona, Catalunya, Spain",Spain,41.38294,2.165,65.00,2,2,13
32369195,默默|sushe素舍  万象城/罗湖口岸/三地铁口/粤港美食/商旅首选一室一厅公寓,Entire home/apt,Real Bed,,1,1.0,235347809,Zhang,"Shenzhen, Guangdong, China",China,22.53885,114.11222,440.00,1,1,86
32375230,SWEET HOME NEXT TO SAGRADA FAMILIA,Entire home/apt,Real Bed,,3,1.0,243097328,Armine,"Barcelona, Catalunya, Spain",Spain,41.40204,2.17597,50.00,0,32,341
3237666,cozy room in Taksim Istanbul,Private room,Real Bed,,1,1.0,2475490,Ceylan,"Beyoğlu, İstanbul, Turkey",Turkey,41.03397,28.9862,148.00,248,1,86
3237716,Small comfy en suite single room,Private room,Real Bed,,1,1.0,16382065,Lis And Tarsilo,"Rio, Rio de Janeiro, Brazil",Brazil,-22.931686079449907,-43.18351446845545,149.00,0,1,365
3238474,ALQUILER  HABITACIONES mir,Private room,Real Bed,,1,1.0,15052431,Pilar,"Barcelona, Catalonia, Spain",Spain,41.4221,2.20658,16.00,10,32,365
32385079,"Oceanview condo w/ a shared pool, hot tub, & tennis - nearby beach access",Entire home/apt,Real Bed,,2,2.0,111808435,Vacasa,"Kailua-Kona, HI, United States",United States,19.5937,-155.96931,167.00,1,1,237
32388469,Luxury living in a newly build House.,Private room,Real Bed,,2,2.0,108376861,Karan,"Denham Court, NSW, Australia",Australia,-33.98607,150.81572,100.00,2,1,85
32401490,Big apartment by Barcelona's main train station,Entire home/apt,Real Bed,,4,3.0,86278272,John,"Barcelona, Catalunya, Spain",Spain,41.37945,2.1438,120.00,1,3,158
32418682,红磡五星级酒店式公寓海景房豪华装修海韵轩海湾轩 理工大嘉里酒店边维港夜景 尖沙咀海港城庙街旺角西九龙,Entire home/apt,Real Bed,,2,1.0,162933017,小莲,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30222,114.18397,1751.00,4,1,324
32432419,Trump avm ve çağlayana yürüme mesafesinde..,Private room,Real Bed,,1,1.0,38100109,Fatma,"İstanbul, İstanbul, Turkey",Turkey,41.07305,28.98768,158.00,0,1,363
32433031,Amazing Duplex with Big Terrace *4BD,Entire home/apt,Real Bed,,4,2.0,32037490,SweetInn,"Barcelona, Spain",Spain,41.37684,2.14369,150.00,0,2,256
32436791,走路3分钟过关香港罗湖口岸100米两房一厅楼下双地铁口,Entire home/apt,Real Bed,,2,1.0,164576922,炼金,"Shenzhen Shi, Guangdong Sheng, China",China,22.5339,114.11738,416.00,3,1,351
32445856,Taksim Meydana 5 Dk. Mesafede 1+1 Daire,Entire home/apt,Real Bed,,1,1.0,217656146,Serkan,"Beyoğlu, İstanbul, Turkey",Turkey,41.04062,28.98155,221.00,0,1,365
32447033,Tai Hang Views - Prime HK 7’s location!!,Entire home/apt,Real Bed,,1,1.0,7967091,Chanelle,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,22.27965,114.19269,997.00,0,3,3
32454803,BED&BREAKFAST in the Attic / Room04,Private room,Real Bed,,1,1.0,234746460,Laura,"Barcelona, Catalunya, Spain",Spain,41.42559,2.1833,20.00,0,1,18
32456345,BCN Duplex Mirò Monthly,Entire home/apt,Real Bed,,3,3.0,7053689,Lana & Alain,"Barcelona, Barcelona, Spain",Spain,41.3712,2.14329,89.00,0,1,358
32459348,Quality in the town of the city,Entire home/apt,Real Bed,,2,2.0,243107359,Hana,"Barcelona, Catalunya, Spain",Spain,41.39261,2.16177,400.00,1,2,362
32462982,city center apartament in luxury neigborhood,Entire home/apt,Real Bed,,1,1.0,87133245,Marc,"Barcelona, CT, Spain",Spain,41.39322,2.16326,37.00,0,30,270
32476385,Private room in a cozy apartment in Sheung Wan,Private room,Real Bed,,1,1.0,2038425,Aigul,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28654,114.14682,400.00,0,2,137
32481559,1 SingleRoom in Beautiful Flat Center,Private room,Real Bed,,1,1.0,9350314,Peter,"Barcelona, Catalunya, Spain",Spain,41.37676,2.17153,24.00,1,2,77
32481979,KT4B2 觀塘派對場地 PARTY ROOM,Entire home/apt,Real Bed,,1,1.5,10137673,Sze Hoi,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30975,114.22419,2300.00,0,1,86
32503549,WorldMark Kona 2 Bedroom Timeshare Condo,Entire home/apt,Real Bed,,2,1.0,244231474,Gina,"Kailua-Kona, HI, United States",United States,19.62605,-155.98617,225.00,0,7,286
32503574,学生短租,Shared room,Real Bed,,1,1.0,180852331,陈,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.33843,114.18613,157.00,0,1,324
32510052,Triple Bedroom with City View,Private room,Real Bed,,1,1.0,243811282,Qianyue,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30637,114.17083,298.00,3,1,343
32528492,3 Persons Room ( 3 人房內設有私人浴室),Private room,Real Bed,,1,1.0,192198129,Wing,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.29538,114.17262,361.00,0,1,140
32537967,Double  room with private bathroom in center city,Private room,Real Bed,,1,1.0,47844484,Yvan,"Barcelona, CT, Spain",Spain,41.37992,2.16741,57.00,1,2,141
3254016,sultanahmet cami 3 dk.manzarali,Private room,Real Bed,,4,1.0,16457755,Suleyman,"Istanbul, Turkey",Turkey,41.00463,28.97989,627.00,0,1,180
32541101,RAMBLAS AREA NEAR THE BEACH!! L,Private room,Real Bed,,1,1.0,244524901,Baquis Y Josito,"Barcelona, Catalunya, Spain",Spain,41.38197,2.16684,80.00,0,2,13
32546106,BCN Duplex Sagrada Familia,Entire home/apt,Real Bed,,2,2.0,7053689,Lana & Alain,"Barcelona, Barcelona, Spain",Spain,41.39643,2.16075,129.00,0,1,336
